SNID,zhel,zcmb,zHD,PV,has_host,in_group,redshift_diff,abs_PV,z_relative_error,host_status,group_status
1282757,0.2801,0.279087,0.27917,-20,0,0,-0.0010130000000000416,20,0.0017850767583006068,No Host,Not in Group
1283373,0.20797,0.207538,0.20751,6,0,0,-0.00043199999999998795,6,0.002404192912439294,No Host,Not in Group
1283724,0.07,0.069636,0.06956,20,0,0,-0.0003640000000000032,20,0.07142857142857142,No Host,Not in Group
1283878,0.3139,0.312868,0.31296,-20,0,0,-0.0010320000000000329,20,0.0015928639694170119,No Host,Not in Group
1283923,0.14715,0.146315,0.14622,25,0,0,-0.0008350000000000024,25,0.0033978933061501867,No Host,Not in Group
1283936,0.3696,0.368626,0.36857,12,0,0,-0.0009739999999999749,12,0.001352813852813853,No Host,Not in Group
1284587,0.1486,0.148176,0.14813,11,0,0,-0.0004240000000000077,11,0.0033647375504710633,No Host,Not in Group
1285160,0.75,0.749319,0.7493,3,0,0,-0.0006810000000000427,3,0.006666666666666667,No Host,Not in Group
1285317,0.56555,0.564415,0.56437,8,0,0,-0.0011349999999999971,8,0.0008840951286358412,No Host,Not in Group
1286398,0.15142,0.150514,0.15065,-36,0,0,-0.0009059999999999901,36,0.0033020737022850352,No Host,Not in Group
1287626,0.305,0.30396,0.30404,-19,0,0,-0.0010399999999999854,19,0.01639344262295082,No Host,Not in Group
1289288,0.29093,0.290012,0.28995,15,0,0,-0.0009180000000000299,15,0.0017186264737222012,No Host,Not in Group
1289555,0.56289,0.561743,0.56181,-13,0,0,-0.0011470000000000091,13,0.0008882730195953028,No Host,Not in Group
1289600,0.42019,0.419621,0.4196,4,0,0,-0.0005689999999999862,4,0.0011899378852423903,No Host,Not in Group
1289656,0.54,0.539438,0.53942,3,0,0,-0.0005620000000000624,3,0.009259259259259259,No Host,Not in Group
1289664,0.26,0.259078,0.25919,-26,0,0,-0.0009220000000000339,26,0.019230769230769232,No Host,Not in Group
1290127,0.4533,0.452228,0.45218,10,0,0,-0.0010719999999999619,10,0.0011030222810500773,No Host,Not in Group
1290568,0.45,0.44946,0.44944,4,0,0,-0.0005399999999999849,4,0.011111111111111112,No Host,Not in Group
1290779,0.39,0.389508,0.38949,4,0,0,-0.0004919999999999924,4,0.01282051282051282,No Host,Not in Group
1290816,0.21892,0.218476,0.21845,7,0,0,-0.00044399999999999995,7,0.0022839393385711677,No Host,Not in Group
1291080,0.445,0.443843,0.44391,-14,0,0,-0.0011570000000000191,14,0.011235955056179775,No Host,Not in Group
1291090,0.29292,0.291991,0.29193,14,0,0,-0.0009290000000000131,14,0.0017069507032636897,No Host,Not in Group
1291639,0.10195,0.101566,0.10151,16,0,0,-0.00038399999999999546,16,0.004904364884747425,No Host,Not in Group
1291794,0.3956,0.395124,0.3951,5,0,0,-0.00047600000000003195,5,0.0012639029322548028,No Host,Not in Group
1291957,0.37244,0.371434,0.37138,12,0,0,-0.0010060000000000069,12,0.0013424981205026314,No Host,Not in Group
1292145,0.493,0.49246,0.49244,5,0,0,-0.0005399999999999849,5,0.0010141987829614604,No Host,Not in Group
1292195,0.83,0.829304,0.82929,2,0,0,-0.0006959999999999189,2,0.006024096385542169,No Host,Not in Group
1292315,0.1141,0.113279,0.11347,-50,0,0,-0.0008209999999999884,50,0.0043821209465381246,No Host,Not in Group
1292332,0.27358,0.272654,0.27276,-24,0,0,-0.0009259999999999824,24,0.0018276189779954676,No Host,Not in Group
1292336,0.23446,0.233558,0.23367,-28,0,0,-0.0009020000000000139,28,0.0021325599249338908,No Host,Not in Group
1292560,0.22582,0.224823,0.22493,-26,0,0,-0.0009969999999999979,26,0.0022141528651138075,No Host,Not in Group
1293319,0.2979,0.29687,0.29695,-19,0,0,-0.0010299999999999754,19,0.0016784155756965425,No Host,Not in Group
1293758,0.14896,0.148122,0.14803,25,0,0,-0.0008380000000000054,25,0.0033566058002148227,No Host,Not in Group
1294014,0.36367,0.362715,0.3628,-19,0,0,-0.0009549999999999836,19,0.0013748728242637556,No Host,Not in Group
1294137,0.4719,0.470859,0.47094,-17,0,0,-0.0010409999999999586,17,0.0010595465140919686,No Host,Not in Group
1294743,0.31363,0.31258,0.31267,-20,0,0,-0.0010499999999999954,20,0.001594235245352804,No Host,Not in Group
1295027,0.42676,0.425617,0.42568,-14,0,0,-0.0011429999999999496,14,0.001171618708407536,No Host,Not in Group
1295256,0.443,0.442463,0.44245,4,0,0,-0.0005370000000000097,4,0.011286681715575621,No Host,Not in Group
1295305,0.613,0.611712,0.61177,-12,0,0,-0.0012879999999999558,12,0.008156606851549756,No Host,Not in Group
1295921,0.525,0.523928,0.524,-14,0,0,-0.001072000000000073,14,0.009523809523809523,No Host,Not in Group
1296273,0.398,0.396978,0.39706,-18,0,0,-0.0010220000000000229,18,0.012562814070351758,No Host,Not in Group
1296321,0.18531,0.184441,0.18458,-35,0,0,-0.0008690000000000087,35,0.0026981814257190655,No Host,Not in Group
1296657,0.14715,0.146243,0.14638,-35,0,0,-0.0009069999999999911,35,0.0033978933061501867,No Host,Not in Group
1297026,0.25956,0.25855,0.25865,-23,0,0,-0.0010100000000000109,23,0.0019263368777931885,No Host,Not in Group
1297465,0.27836,0.277842,0.27782,5,0,0,-0.0005180000000000184,5,0.0017962350912487427,No Host,Not in Group
1297501,0.21541,0.214921,0.2149,6,0,0,-0.0004889999999999894,6,0.0023211550067313495,No Host,Not in Group
1298281,0.236,0.235081,0.2352,-28,0,0,-0.0009189999999999754,28,0.021186440677966104,No Host,Not in Group
1298893,0.19712,0.196163,0.19627,-28,0,0,-0.0009569999999999856,28,0.002536525974025974,No Host,Not in Group
1299643,0.37727,0.376781,0.37676,4,0,0,-0.0004890000000000172,4,0.0013253107853791715,No Host,Not in Group
1299775,0.16051,0.160087,0.16004,11,0,0,-0.0004230000000000067,11,0.0031150707121051645,No Host,Not in Group
1299785,0.38182,0.381315,0.38129,5,0,0,-0.0005049999999999777,5,0.0013095175737258395,No Host,Not in Group
1300516,0.31151,0.310431,0.31052,-20,0,0,-0.0010789999999999966,20,0.0016050849089916856,No Host,Not in Group
1300912,0.33834,0.337801,0.33778,4,0,0,-0.0005389999999999562,4,0.0014778033930365907,No Host,Not in Group
1301933,0.33065,0.3296,0.32968,-19,0,0,-0.0010499999999999954,19,0.0015121729925903524,No Host,Not in Group
1302058,0.1983,0.197858,0.19782,9,0,0,-0.00044199999999999795,9,0.0025214321734745334,No Host,Not in Group
1302117,0.49349,0.492381,0.49234,9,0,0,-0.0011089999999999711,9,0.0010131917566718678,No Host,Not in Group
1302141,0.61,0.608798,0.60876,7,0,0,-0.0012020000000000364,7,0.00819672131147541,No Host,Not in Group
1302187,0.21992,0.219428,0.21941,5,0,0,-0.0004919999999999924,5,0.0022735540196435066,No Host,Not in Group
1302523,0.42505,0.423916,0.42399,-16,0,0,-0.0011339999999999684,16,0.0011763321962122103,No Host,Not in Group
1302648,0.23259,0.231715,0.23164,18,0,0,-0.0008749999999999869,18,0.0021497054903478223,No Host,Not in Group
1303004,0.296,0.294957,0.29504,-20,0,0,-0.0010429999999999606,20,0.016891891891891893,No Host,Not in Group
1303279,0.17315,0.172738,0.1727,9,0,0,-0.0004119999999999957,9,0.0028876696505919725,No Host,Not in Group
1303496,0.18021,0.179787,0.17975,10,0,0,-0.0004230000000000067,10,0.0027745408134953664,No Host,Not in Group
1303883,0.26,0.259114,0.25904,17,0,0,-0.0008859999999999979,17,0.019230769230769232,No Host,Not in Group
1303952,0.56387,0.562628,0.56269,-11,0,0,-0.0012419999999999654,11,0.0008867292106336567,No Host,Not in Group
1304127,0.73,0.728608,0.72866,-9,0,0,-0.0013919999999999488,9,0.006849315068493151,No Host,Not in Group
1304442,0.225,0.224514,0.22449,6,0,0,-0.0004860000000000142,6,0.022222222222222223,No Host,Not in Group
1304678,0.21927,0.218839,0.21881,7,0,0,-0.00043099999999998695,7,0.0022802937018287957,No Host,Not in Group
1305504,0.49679,0.495595,0.49566,-13,0,0,-0.0011950000000000016,13,0.0010064614827190563,No Host,Not in Group
1305626,0.3268,0.325727,0.32582,-20,0,0,-0.0010729999999999906,20,0.0015299877600979193,No Host,Not in Group
1306029,0.43,0.428955,0.42903,-16,0,0,-0.0010450000000000181,16,0.011627906976744186,No Host,Not in Group
1306073,0.32964,0.328588,0.32868,-20,0,0,-0.0010519999999999974,20,0.0015168062128382478,No Host,Not in Group
1306141,0.33286,0.3324,0.33237,6,0,0,-0.00046000000000001595,6,0.0015021330289010397,No Host,Not in Group
1306299,0.4715,0.470984,0.47096,5,0,0,-0.0005159999999999609,5,0.0010604453870625664,No Host,Not in Group
1306360,0.45534,0.454785,0.45477,3,0,0,-0.0005550000000000277,3,0.0010980805551895287,No Host,Not in Group
1306390,0.41009,0.409112,0.4092,-18,0,0,-0.0009780000000000344,18,0.0012192445560730571,No Host,Not in Group
1306537,0.48,0.479481,0.47946,4,0,0,-0.0005189999999999917,4,0.010416666666666668,No Host,Not in Group
1306626,0.4214,0.420895,0.42088,4,0,0,-0.0005049999999999777,4,0.0011865211200759373,No Host,Not in Group
1306785,0.57667,0.575352,0.57542,-12,0,0,-0.0013180000000000414,12,0.0008670470112889521,No Host,Not in Group
1306980,0.55,0.548856,0.54881,8,0,0,-0.0011440000000000339,8,0.00909090909090909,No Host,Not in Group
1306991,0.42306,0.421994,0.42195,10,0,0,-0.0010660000000000114,10,0.0011818654564364393,No Host,Not in Group
1307073,0.77594,0.774649,0.77461,7,0,0,-0.001290999999999931,7,0.0006443797200814496,No Host,Not in Group
1307277,0.41216,0.411143,0.41123,-18,0,0,-0.0010170000000000456,18,0.0012131211180124223,No Host,Not in Group
1307830,0.36,0.359485,0.35947,4,0,0,-0.0005149999999999877,4,0.01388888888888889,No Host,Not in Group
1308314,0.407,0.40648,0.40646,5,0,0,-0.0005199999999999649,5,0.012285012285012286,No Host,Not in Group
1308326,0.32717,0.326224,0.32632,-22,0,0,-0.0009460000000000024,22,0.0015282574808203686,No Host,Not in Group
1308568,0.64442,0.64305,0.64311,-11,0,0,-0.0013699999999999823,11,0.0007758914993327334,No Host,Not in Group
1308582,0.36812,0.367047,0.36713,-18,0,0,-0.0010729999999999906,18,0.0013582527436705421,No Host,Not in Group
1308751,0.3,0.29908,0.29902,15,0,0,-0.0009199999999999764,15,0.016666666666666666,No Host,Not in Group
1308884,0.077,0.076584,0.07653,15,0,0,-0.0004159999999999997,15,0.006493506493506494,No Host,Not in Group
1308957,0.62,0.618693,0.61875,-11,0,0,-0.001306999999999947,11,0.008064516129032258,No Host,Not in Group
1309288,0.26838,0.26794,0.26791,7,0,0,-0.00043999999999999595,7,0.0018630300320441166,No Host,Not in Group
1309492,0.33403,0.333526,0.3335,5,0,0,-0.0005040000000000044,5,0.0014968715384845674,No Host,Not in Group
1309749,0.79,0.789292,0.78928,2,0,0,-0.0007080000000000419,2,0.006329113924050633,No Host,Not in Group
1310338,0.44,0.438834,0.4389,-14,0,0,-0.0011660000000000004,14,0.011363636363636364,No Host,Not in Group
1310395,0.29,0.288988,0.28907,-19,0,0,-0.0010119999999999574,19,0.01724137931034483,No Host,Not in Group
1312274,0.42551,0.424506,0.42459,-17,0,0,-0.0010040000000000049,17,0.0011750605156165544,No Host,Not in Group
1313594,0.2894,0.288349,0.28844,-21,0,0,-0.0010509999999999686,21,0.0017277125086385626,No Host,Not in Group
1314897,0.33769,0.336629,0.33671,-19,0,0,-0.0010609999999999786,19,0.0014806479315348398,No Host,Not in Group
1315192,0.228,0.227143,0.22726,-29,0,0,-0.0008569999999999967,29,0.021929824561403508,No Host,Not in Group
1315259,0.22896,0.228061,0.22818,-28,0,0,-0.0008989999999999831,28,0.002183787561146052,No Host,Not in Group
1315296,0.41363,0.412579,0.41266,-18,0,0,-0.0010510000000000241,18,0.0012088098058651452,No Host,Not in Group
1316385,0.14784,0.147408,0.14737,9,0,0,-0.00043199999999998795,9,0.003382034632034632,No Host,Not in Group
1316431,0.199,0.198148,0.19828,-33,0,0,-0.0008520000000000194,33,0.025125628140703515,No Host,Not in Group
1316437,0.473,0.471962,0.47204,-16,0,0,-0.0010379999999999834,16,0.010570824524312896,No Host,Not in Group
1316465,0.32961,0.329096,0.32907,5,0,0,-0.0005140000000000144,5,0.0015169442674676133,No Host,Not in Group
1317164,0.15555,0.154592,0.15473,-37,0,0,-0.0009579999999999866,37,0.0032144005143040825,No Host,Not in Group
1317277,0.2381,0.23711,0.23721,-24,0,0,-0.0009900000000000186,24,0.0020999580008399833,No Host,Not in Group
1317286,0.283,0.281983,0.28207,-20,0,0,-0.0010169999999999901,20,0.0176678445229682,No Host,Not in Group
1317454,0.57,0.568834,0.56879,8,0,0,-0.0011660000000000004,8,0.008771929824561405,No Host,Not in Group
1317612,0.1054,0.104575,0.10446,32,0,0,-0.0008249999999999924,32,0.0047438330170777995,No Host,Not in Group
1317666,0.1421,0.1412,0.14134,-38,0,0,-0.0009000000000000119,38,0.003518648838845883,No Host,Not in Group
1318142,0.32168,0.320739,0.32068,14,0,0,-0.0009410000000000251,14,0.0015543397164884357,No Host,Not in Group
1318737,0.07451,0.073747,0.074,-69,0,0,-0.0007630000000000137,69,0.006710508656556167,No Host,Not in Group
1319366,0.23572,0.234828,0.23494,-28,0,0,-0.0008920000000000039,28,0.002121160699134566,No Host,Not in Group
1319821,0.30929,0.308809,0.30878,6,0,0,-0.0004810000000000092,6,0.0016166057745158266,No Host,Not in Group
1320166,0.45,0.448961,0.44891,10,0,0,-0.0010390000000000121,10,0.011111111111111112,No Host,Not in Group
1322229,0.52736,0.526131,0.5262,-13,0,0,-0.0012290000000000356,13,0.0009481189320388349,No Host,Not in Group
1322979,0.53,0.52939,0.52937,3,0,0,-0.0006099999999999994,3,0.009433962264150943,No Host,Not in Group
1324542,0.5421,0.541543,0.54152,4,0,0,-0.0005570000000000297,4,0.0009223390518354546,No Host,Not in Group
1325358,0.78,0.779308,0.77929,3,0,0,-0.0006920000000000259,3,0.00641025641025641,No Host,Not in Group
1327978,0.20786,0.206992,0.20691,20,0,0,-0.0008679999999999799,20,0.002405465216972963,No Host,Not in Group
1328066,0.45,0.448904,0.44886,9,0,0,-0.0010959999999999859,9,0.011111111111111112,No Host,Not in Group
1328105,0.44259,0.44154,0.44149,10,0,0,-0.0010499999999999954,10,0.001129713730540681,No Host,Not in Group
1329166,0.7323,0.731626,0.73161,3,0,0,-0.0006739999999999524,3,0.000682780281305476,No Host,Not in Group
1329196,0.77,0.769334,0.76932,3,0,0,-0.0006660000000000554,3,0.006493506493506493,No Host,Not in Group
1329312,0.34586,0.344792,0.34487,-18,0,0,-0.0010680000000000134,18,0.001445671659052796,No Host,Not in Group
1329615,0.40474,0.403608,0.40368,-16,0,0,-0.0011319999999999664,16,0.0012353609724761576,No Host,Not in Group
1330031,0.10643,0.105629,0.10551,33,0,0,-0.0008009999999999962,33,0.00469792351780513,No Host,Not in Group
1330044,0.4226,0.421575,0.42152,11,0,0,-0.0010249999999999981,11,0.0011831519167061052,No Host,Not in Group
1330426,0.26,0.259544,0.25952,7,0,0,-0.00045600000000001195,7,0.019230769230769232,No Host,Not in Group
1330642,0.63521,0.633924,0.63399,-11,0,0,-0.0012860000000000094,11,0.0007871412603705861,No Host,Not in Group
1330903,0.56544,0.564298,0.56437,-14,0,0,-0.0011420000000000874,14,0.0008842671194114317,No Host,Not in Group
1331123,0.22248,0.22157,0.2215,17,0,0,-0.0009100000000000219,17,0.0022473930240920533,No Host,Not in Group
1331993,0.721,0.719619,0.71968,-10,0,0,-0.0013809999999999656,10,0.0006934812760055479,No Host,Not in Group
1332059,0.58,0.578843,0.57891,-13,0,0,-0.0011569999999999636,13,0.008620689655172415,No Host,Not in Group
1332413,0.61,0.608725,0.60878,-11,0,0,-0.0012750000000000261,11,0.00819672131147541,No Host,Not in Group
1333246,0.43879,0.437744,0.43783,-17,0,0,-0.0010459999999999914,17,0.0011394972538116184,No Host,Not in Group
1333438,0.4,0.399457,0.39944,5,0,0,-0.0005430000000000157,5,0.00125,No Host,Not in Group
1333483,0.27358,0.273087,0.27306,6,0,0,-0.0004929999999999657,6,0.0018276189779954676,No Host,Not in Group
1334084,0.13431,0.133494,0.13366,-45,0,0,-0.0008160000000000112,45,0.003722730995458268,No Host,Not in Group
1334087,0.26722,0.266292,0.2664,-26,0,0,-0.0009280000000000399,26,0.0018711174313299902,No Host,Not in Group
1334302,0.4557,0.45463,0.45458,10,0,0,-0.0010700000000000154,10,0.0010972130787798991,No Host,Not in Group
1334423,0.35888,0.357912,0.358,-20,0,0,-0.0009679999999999689,20,0.0013932233615693269,No Host,Not in Group
1334448,0.51812,0.516869,0.51694,-13,0,0,-0.0012510000000000021,13,0.0009650274067783525,No Host,Not in Group
1334470,0.52,0.518761,0.51883,-13,0,0,-0.0012389999999999901,13,0.009615384615384616,No Host,Not in Group
1334597,0.29,0.28896,0.28905,-22,0,0,-0.0010399999999999854,22,0.01724137931034483,No Host,Not in Group
1334620,0.1972,0.196244,0.19635,-28,0,0,-0.0009559999999999846,28,0.0025354969574036515,No Host,Not in Group
1334623,0.33389,0.332815,0.33289,-18,0,0,-0.0010749999999999926,18,0.0014974991763754529,No Host,Not in Group
1334644,0.2891,0.288055,0.28814,-21,0,0,-0.0010450000000000181,21,0.0017295053614666204,No Host,Not in Group
1334645,0.248,0.247014,0.24711,-23,0,0,-0.0009859999999999869,23,0.0020161290322580645,No Host,Not in Group
1334707,0.6503,0.64964,0.64962,3,0,0,-0.0006599999999999939,3,0.0007688759034291865,No Host,Not in Group
1334858,0.628,0.627375,0.62736,3,0,0,-0.0006249999999999867,3,0.0007961783439490446,No Host,Not in Group
1334879,0.64,0.639357,0.63934,3,0,0,-0.0006430000000000602,3,0.0078125,No Host,Not in Group
1335472,0.50705,0.505976,0.50593,9,0,0,-0.0010740000000000194,9,0.0009860960457548566,No Host,Not in Group
1335564,0.6075,0.606202,0.60626,-11,0,0,-0.0012980000000000214,11,0.0008230452674897119,No Host,Not in Group
1335694,0.26,0.259118,0.25923,-26,0,0,-0.0008819999999999939,26,0.019230769230769232,No Host,Not in Group
1335717,0.30528,0.30478,0.30476,5,0,0,-0.0005000000000000004,5,0.001637840670859539,No Host,Not in Group
1335718,0.7,0.699333,0.69932,3,0,0,-0.0006669999999999732,3,0.0071428571428571435,No Host,Not in Group
1335868,0.62,0.619423,0.61941,2,0,0,-0.0005770000000000497,2,0.008064516129032258,No Host,Not in Group
1336002,0.396,0.39497,0.39492,11,0,0,-0.0010300000000000309,11,0.0012626262626262625,No Host,Not in Group
1336008,0.43867,0.437647,0.4376,10,0,0,-0.0010229999999999961,10,0.0011398089680169604,No Host,Not in Group
1336009,0.3427,0.341756,0.34169,14,0,0,-0.0009440000000000004,14,0.0014590020426028597,No Host,Not in Group
1336272,0.74624,0.744942,0.74491,6,0,0,-0.0012980000000000214,6,0.0006700257289879931,No Host,Not in Group
1336453,0.18579,0.184924,0.18506,-34,0,0,-0.0008660000000000057,34,0.002691210506485817,No Host,Not in Group
1336480,0.25695,0.256048,0.25616,-26,0,0,-0.0009020000000000139,26,0.001945903872348706,No Host,Not in Group
1336662,0.182,0.181563,0.18153,9,0,0,-0.00043699999999999295,9,0.0027472527472527475,No Host,Not in Group
1336687,0.2348,0.23381,0.23391,-24,0,0,-0.0009900000000000186,24,0.002129471890971039,No Host,Not in Group
1336975,0.111,0.110603,0.11056,11,0,0,-0.0003969999999999946,11,0.04504504504504504,No Host,Not in Group
1337117,0.555,0.553887,0.55384,9,0,0,-0.0011130000000000306,9,0.0009009009009009008,No Host,Not in Group
1337221,0.67,0.668758,0.66872,7,0,0,-0.0012420000000000764,7,0.007462686567164179,No Host,Not in Group
1337228,0.57858,0.577412,0.57737,8,0,0,-0.0011679999999999469,8,0.0008641847281274846,No Host,Not in Group
1337272,0.504,0.502757,0.50282,-13,0,0,-0.0012429999999999941,13,0.000992063492063492,No Host,Not in Group
1337325,0.64,0.638664,0.63873,-11,0,0,-0.0013360000000000039,11,0.0078125,No Host,Not in Group
1337649,0.26238,0.261505,0.26162,-26,0,0,-0.0008750000000000147,26,0.0019056330512996417,No Host,Not in Group
1337655,0.85,0.848519,0.84857,-9,0,0,-0.0014809999999999546,9,0.0058823529411764705,No Host,Not in Group
1337687,0.32917,0.328699,0.32868,4,0,0,-0.0004709999999999992,4,0.0015189719597776224,No Host,Not in Group
1337703,0.53281,0.53226,0.53225,3,0,0,-0.0005500000000000504,3,0.000938420825434958,No Host,Not in Group
1337838,0.313,0.311947,0.31203,-19,0,0,-0.0010530000000000261,19,0.001597444089456869,No Host,Not in Group
