SNID,zcmb,redshift_diff,radial_distance_m,angular_velocity
14481,0.242067,-0.00013299999999999423,3.21839943438399e+25,-1.2388890107305763e-24
14735,0.299363,-0.00010700000000002374,3.970409469013579e+25,-8.079215319314816e-25
14782,0.159218,-9.200000000000874e-05,2.1197154829028403e+25,-1.3011607623034388e-24
14815,0.135052,-0.00012799999999998923,1.8008727431522369e+25,-2.130824333363397e-24
14816,0.10589,-0.00020000000000000573,1.4169452231441737e+25,-4.231532074821848e-24
14846,0.223346,-0.00014400000000000523,2.9701918520904667e+25,-1.453445302586019e-24
14871,0.127049,-0.00015100000000001224,1.686257453980065e+25,-2.684564035649258e-24
14979,0.176537,-0.000123000000000012,2.3404090525068146e+25,-1.575556729901865e-24
14984,0.195486,-8.400000000000074e-05,2.5994266551557905e+25,-9.687738802728775e-25
15129,0.196113,-9.699999999998599e-05,2.6086112079027813e+25,-1.1147643749248032e-24
15132,0.153039,-0.00014100000000000223,2.040186506742558e+25,-2.0719055065946784e-24
15161,0.248529,-0.00012100000000000999,3.2979019801766547e+25,-1.099938313389772e-24
15170,0.394921,-6.899999999998574e-05,5.226605196309685e+25,-3.957765858534929e-25
15171,0.138184,-7.60000000000205e-05,1.839553586160071e+25,-1.238573694151878e-24
15201,0.207357,-0.00012299999999998423,2.75948896144581e+25,-1.3362790302547618e-24
15203,0.203136,-0.00015399999999998748,2.7016989626507096e+25,-1.708852065690529e-24
15213,0.310527,-8.299999999999974e-05,4.112565201242918e+25,-6.050426630678035e-25
15217,0.380044,-0.00010599999999999499,5.04070720567381e+25,-6.3042742320421305e-25
15219,0.246375,-0.000125000000000014,3.2697139931128663e+25,-1.1460958765487547e-24
15222,0.19801,-0.00016000000000002124,2.6355041069533258e+25,-1.820023469265489e-24
15229,0.225361,-0.00014900000000001024,2.9972036877952883e+25,-1.4903583771732634e-24
15234,0.135141,-0.00020899999999998697,1.8019960337759696e+25,-3.4770677930241095e-24
15259,0.208574,-0.00012599999999998723,2.7755850553247105e+25,-1.360932882799986e-24
15287,0.236298,-9.199999999995323e-05,3.140971672449278e+25,-8.781010786537542e-25
15340,0.146123,-0.00015699999999999048,1.9492396117716267e+25,-2.4146552133330835e-24
15354,0.220686,-0.00014399999999997748,2.9350923238947683e+25,-1.4708264404680791e-24
15356,0.273404,-0.00010599999999999499,3.6332108389528e+25,-8.746533564002541e-25
15365,0.186511,-0.00015899999999999248,2.4838995183008232e+25,-1.9190390138891613e-24
15369,0.232692,-0.00012799999999998923,3.094996047979085e+25,-1.2398540750658848e-24
15383,0.314951,-0.00010900000000002574,4.176830640104242e+25,-7.823486451246723e-25
15421,0.184434,-0.000156000000000045,2.4506897613897583e+25,-1.9083453232159465e-24
15425,0.159353,-0.000127000000000016,2.113002169528061e+25,-1.801874258108714e-24
15433,0.219352,-0.00013799999999999923,2.916339978070335e+25,-1.4186054957616466e-24
15440,0.2613,-0.00010999999999999899,3.465734814546144e+25,-9.515203021763286e-25
15443,0.181231,-0.00012899999999999023,2.403947656258665e+25,-1.6087383176298173e-24
15453,0.182426,-9.400000000001074e-05,2.4276292656437145e+25,-1.1608235017932539e-24
15456,0.380477,-7.299999999998974e-05,5.0495217332741606e+25,-4.334044012482459e-25
15459,0.125422,-0.00017799999999998373,1.6755135095436564e+25,-3.1848777834402005e-24
15461,0.184815,-0.00011500000000000399,2.4602575544672e+25,-1.4013220935914343e-24
15466,0.244358,-8.199999999997098e-05,3.2466402821830133e+25,-7.571821766303569e-25
15467,0.208469,-9.10000000000355e-05,2.772254829004938e+25,-9.840766942699425e-25
15508,0.133532,-0.00018799999999999373,1.7788166013756482e+25,-3.1684537945289774e-24
15583,0.174271,-0.00015899999999999248,2.3153002032704343e+25,-2.058782733861752e-24
15584,0.283328,-0.00011200000000000099,3.7559931117187005e+25,-8.939514609662302e-25
15648,0.173827,-9.299999999998199e-05,2.312881824633457e+25,-1.205452794736415e-24
15674,0.195545,-0.00013499999999999623,2.6033912102983766e+25,-1.5545870198033104e-24
15704,0.369523,-9.700000000001374e-05,4.896873145100777e+25,-5.938456554688973e-25
15756,0.385044,-0.00010599999999999499,5.110324793977627e+25,-6.218391556139048e-25
15776,0.315825,-0.00010500000000002174,4.188697875164384e+25,-7.5150342727383185e-25
15868,0.24974,-0.00012000000000003674,3.313258023762272e+25,-1.0857921327588173e-24
15872,0.205486,-0.00013399999999999523,2.7283539883926983e+25,-1.4723965270967065e-24
15897,0.173574,-0.00016599999999999948,2.3111374203707187e+25,-2.1532924692992588e-24
15901,0.203684,-0.00013599999999999723,2.7056767329771046e+25,-1.506897471936245e-24
16000,0.397069,-0.00010100000000001774,5.266250747735548e+25,-5.749638539529304e-25
16021,0.123362,-0.00020799999999998597,1.6465722570027757e+25,-3.78706922813717e-24
16032,0.203183,-0.00012699999999998823,2.6958974969587246e+25,-1.412280778811057e-24
16069,0.126882,-0.00017800000000001148,1.6948473234556688e+25,-3.1485465850221893e-24
16072,0.284343,-0.00011699999999997823,3.7776527979810306e+25,-9.28505594922321e-25
16073,0.153394,-0.00017600000000000948,2.0446003781346376e+25,-2.5806252005167316e-24
16093,0.334392,-0.00010799999999999699,4.440685000027173e+25,-7.291124108960886e-25
16099,0.195807,-0.00014300000000000423,2.602704020740328e+25,-1.6471454745671384e-24
16100,0.188932,-0.00014800000000000924,2.5108849236380278e+25,-1.7670775496837983e-24
16106,0.24973,-9.999999999998899e-05,3.3196541727256453e+25,-9.030834008646705e-25
16108,0.187166,-6.40000000000085e-05,2.4870975927825102e+25,-7.714501179077926e-25
16116,0.155092,-0.00016800000000000148,2.0680705445787485e+25,-2.4353682264866584e-24
16165,0.174048,-0.00015199999999998548,2.3139786848895724e+25,-1.9692685120031804e-24
16185,0.100189,-0.0002410000000000051,1.3395703219446965e+25,-5.393519190027586e-24
16206,0.158379,-0.00018100000000001448,2.1108480945672556e+25,-2.5706461321239064e-24
16211,0.309386,-0.00010399999999999299,4.109803227826916e+25,-7.586352412420407e-25
16213,0.25077,-0.000130000000000019,3.3328693565342666e+25,-1.1693533520477491e-24
16215,0.045928,-0.0007320000000000035,6.215365248870722e+24,-3.5307350488512775e-23
16232,0.374261,-9.900000000001574e-05,4.965261721310392e+25,-5.977419722836273e-25
16259,0.11771,-0.00021000000000000185,1.5736376575629952e+25,-4.000693290315487e-24
16276,0.193967,-0.00016299999999999648,2.5796038794428583e+25,-1.8943284681581823e-24
16280,0.037025,0.0002550000000000052,5.04291414136985e+24,1.515930564093157e-23
16281,0.185071,-0.00014899999999998248,2.464830008064983e+25,-1.8122578877990147e-24
16287,0.106655,-0.00019500000000000073,1.4187292729583374e+25,-4.120555656689896e-24
16314,0.061416,-0.00011400000000000299,8.269136964568544e+24,-4.132999653825918e-24
16333,0.070677,-0.00021299999999999097,9.503699435969937e+24,-6.719045986693732e-24
16350,0.236838,-9.20000000000365e-05,3.1480814413383167e+25,-8.761179356365606e-25
16352,0.250741,-0.00011900000000003574,3.3337944194008698e+25,-1.0701110510714117e-24
16357,0.372195,-7.499999999999174e-05,4.9398357076626055e+25,-4.551656306123699e-25
16392,0.057605,-0.0006349999999999897,7.743569104499679e+24,-2.4584039770417575e-23
16402,0.262983,-0.00010699999999996823,3.4954161173803075e+25,-9.177102790849308e-25
16414,0.306147,-0.00010299999999996423,4.0667349437946196e+25,-7.592976577218681e-25
16421,0.319588,-9.20000000000365e-05,4.23282337390137e+25,-6.515959608914599e-25
16442,0.279339,-9.100000000000774e-05,3.711193638607475e+25,-7.351034824536621e-25
16473,0.216138,-0.00011200000000000099,2.8749235920141164e+25,-1.1679181801307305e-24
16482,0.209368,-0.00011200000000000099,2.785377506526899e+25,-1.2054651557040582e-24
16541,0.131115,-0.00013499999999999623,1.7391181892145498e+25,-2.3271553411949255e-24
16567,0.36459,-9.999999999998899e-05,4.835607552964009e+25,-6.199685452476551e-25
16578,0.173634,-6.599999999998274e-05,2.3086926113661234e+25,-8.57034935295551e-25
16618,0.191931,-0.00014900000000001024,2.552446676716142e+25,-1.7500493408728995e-24
16619,0.11403,-0.00021000000000000185,1.5210676563723e+25,-4.1389622556402055e-24
16631,0.215216,-0.00010400000000002074,2.851836665900455e+25,-1.0932749411916889e-24
16637,0.241503,-0.00013699999999997048,3.2103381722607306e+25,-1.2793532812485115e-24
16641,0.125382,-0.00019800000000003148,1.6717207517905816e+25,-3.550766874218081e-24
16644,0.297766,-0.0001040000000000485,3.948802643486483e+25,-7.8956631786709e-25
16692,0.032993,-0.0007069999999999993,4.508888563663467e+24,-4.700787451570726e-23
16737,0.200998,-7.199999999998874e-05,2.6721101661032067e+25,-8.077906835508416e-25
16748,0.230684,-0.00013599999999996948,3.067217731613363e+25,-1.3292755146712328e-24
16758,0.324886,-0.0001040000000000485,4.314797159066248e+25,-7.225928469546356e-25
16774,0.213819,-0.00014100000000000223,2.8389782920546666e+25,-1.4889418737826232e-24
16776,0.265169,-0.00012100000000003774,3.5247273950678292e+25,-1.029154409750126e-24
16779,0.399478,-8.20000000000265e-05,5.291359596971928e+25,-4.645872408686035e-25
16781,0.330493,-8.700000000000374e-05,4.376868877415342e+25,-5.959041629184744e-25
16789,0.324044,-9.599999999998499e-05,4.294300408979077e+25,-6.701924231434393e-25
16793,0.202807,-0.00011300000000000199,2.698540533720449e+25,-1.2553655329866534e-24
16836,0.331767,-0.00011300000000002974,4.403299245032584e+25,-7.69344663373162e-25
16847,0.275646,-0.000124000000000013,3.6633150276688394e+25,-1.0147711706808856e-24
16872,0.11983,-0.00015999999999999348,1.600543771797348e+25,-2.996906059378383e-24
16894,0.295919,-8.099999999999774e-05,3.918301999256186e+25,-6.197375573043889e-25
16899,0.287024,-9.599999999998499e-05,3.8020083817403197e+25,-7.569703451001282e-25
16938,0.380055,-9.500000000001174e-05,5.044817127838292e+25,-5.645454094429651e-25
16953,0.337713,-0.00011700000000003374,4.482682854170971e+25,-7.824715405278661e-25
16956,0.107742,-8.799999999999086e-05,1.4364904799971244e+25,-1.836540977567082e-24
17048,0.219301,-0.00013900000000000023,2.9133137009781606e+25,-1.4303695358316119e-24
17081,0.274621,-0.00011899999999998023,3.645051643645325e+25,-9.787324293248174e-25
17106,0.211637,-0.000123000000000012,2.806905040951143e+25,-1.3137057291225061e-24
17117,0.139311,-0.00016900000000000248,1.852147656329687e+25,-2.7354690231555846e-24
17168,0.18376,-0.00012999999999999123,2.4473463198861774e+25,-1.5924603405459162e-24
17171,0.158992,-0.00011800000000000699,2.1185393315438736e+25,-1.6698066218210066e-24
17174,0.049541,9.10000000000008e-05,6.702873379570759e+24,4.070062513958346e-24
17176,0.09211,-0.00021000000000000185,1.234469965114732e+25,-5.099874274717519e-24
17186,0.078492,-0.00025799999999999434,1.049853847308294e+25,-7.367354452460772e-24
17208,0.140839,-0.00020100000000000673,1.8791991375859345e+25,-3.2065938544124327e-24
17215,0.180798,-0.00012200000000001099,2.396758596266775e+25,-1.526005995471239e-24
17218,0.176966,-0.00016399999999999748,2.3574962851713616e+25,-2.0855160375544543e-24
17220,0.177691,-0.00016900000000000248,2.365901142073645e+25,-2.1414641762079027e-24
17223,0.241511,-0.00012899999999996248,3.207325110352365e+25,-1.2057782030628011e-24
17240,0.07153,-0.0002899999999999847,9.614442676286181e+24,-9.042626364025302e-24
17253,0.156892,-0.00018799999999999373,2.091474635103817e+25,-2.6947963488546186e-24
17258,0.088064,-0.0002459999999999962,1.175622751614942e+25,-6.273181134568094e-24
17263,0.058516,-0.0003439999999999971,7.897393844032029e+24,-1.3058561797564678e-23
17274,0.194668,-0.00015199999999998548,2.5915239752382343e+25,-1.7583651184167267e-24
17280,0.130458,-0.00014200000000000323,1.7308983448855877e+25,-2.4594470935735326e-24
17332,0.182031,-0.00013900000000000023,2.4162774227521086e+25,-1.7246012924516414e-24
17340,0.256253,-0.00011699999999997823,3.398575250430731e+25,-1.032071235778817e-24
17366,0.13811,-0.00010999999999999899,1.8407297375190382e+25,-1.7915270073512687e-24
17389,0.1696,-0.00010999999999999899,2.2584881280771716e+25,-1.46014362307389e-24
17391,0.183453,-0.00014700000000000824,2.44348748621406e+25,-1.8035488855432505e-24
17435,0.216743,-0.00014700000000000824,2.8809100702794215e+25,-1.5297072887015918e-24
17460,0.248308,-0.00011199999999997323,3.293223805108403e+25,-1.0195710125715774e-24
17464,0.253446,-0.000134000000000023,3.3685503528175444e+25,-1.1925660941480603e-24
17497,0.143879,-0.00016099999999999448,1.913413248466455e+25,-2.522538493798065e-24
17500,0.042896,-0.000564000000000002,5.831199855554104e+24,-2.899625300116448e-23
17528,0.37037,-5.0000000000050004e-05,4.9120838216645e+25,-3.051581252319842e-25
17552,0.25191,-7.999999999996898e-05,3.347287122069472e+25,-7.165025217544793e-25
17568,0.143348,-0.00010199999999999099,1.9095940603457634e+25,-1.6013262373920715e-24
17605,0.145333,-8.700000000000374e-05,1.9350993650964023e+25,-1.3478348614259287e-24
17629,0.136396,-0.00018400000000001748,1.8159512678778737e+25,-3.037626242936987e-24
17745,0.06215,-0.00021999999999999104,8.379087293856272e+24,-7.871303692987715e-24
17784,0.036525,-0.0010350000000000081,4.898736486017793e+24,-6.333984179709057e-23
17790,0.179217,-5.300000000002525e-05,2.38137612231354e+25,-6.672192655804067e-25
17791,0.28468,-9.999999999998899e-05,3.782185606027388e+25,-7.926434322054688e-25
17801,0.205147,-8.299999999999974e-05,2.7276139380994154e+25,-9.122542478037814e-25
17809,0.287463,-0.00011700000000003374,3.818593437420139e+25,-9.185507219042268e-25
17811,0.211858,-0.00014200000000000323,2.81747718799804e+25,-1.5109449410041004e-24
17825,0.162198,-0.00016199999999999548,2.15671799756698e+25,-2.2518650213327368e-24
17875,0.231106,-0.00014400000000000523,3.0708386919769252e+25,-1.4058085846316396e-24
17880,0.071958,-0.0002620000000000122,9.603870529239285e+24,-8.178538408745624e-24
17884,0.237757,-0.00013299999999999423,3.1574510066586286e+25,-1.2628033445305371e-24
17886,0.040227,-0.0014429999999999998,5.384394490984622e+24,-8.034339192983092e-23
18030,0.155177,-0.00018299999999998873,2.068546291195859e+25,-2.6522016958237867e-24
18091,0.369769,-0.00010100000000001774,4.904630457996438e+25,-6.173561600066896e-25
18241,0.096907,-0.000123000000000012,1.2950880132448777e+25,-2.847256090465513e-24
18298,0.118594,-0.0002159999999999801,1.5828354254937957e+25,-4.091086785462387e-24
18323,0.152719,-0.00019099999999999673,2.036208736416163e+25,-2.8121065612742794e-24
18325,0.257225,-0.00013499999999999623,3.418279089489385e+25,-1.1839870522697572e-24
18375,0.109265,-0.0002349999999999991,1.4603967475069202e+25,-4.8241156213384324e-24
18415,0.129403,-0.00017699999999998273,1.7281099411019685e+25,-3.0705954409450262e-24
18456,0.21882,-0.00013999999999997348,2.906481450949103e+25,-1.444046515634447e-24
18463,0.266872,-0.000128000000000017,3.5445898163321864e+25,-1.0825916851420777e-24
18466,0.219665,-0.00011499999999997623,2.9126265114201127e+25,-1.1836784611695135e-24
18485,0.281221,-9.900000000001574e-05,3.726681834031178e+25,-7.9640427232019005e-25
18486,0.239712,-9.799999999998699e-05,3.1756086692116748e+25,-9.251662891854183e-25
18602,0.136962,-0.00016800000000000148,1.8281885280846568e+25,-2.754920084569539e-24
18604,0.174831,-0.00014900000000001024,2.3293215132913815e+25,-1.917686158270384e-24
18612,0.113648,-0.0002319999999999961,1.5183188981401069e+25,-4.580845983093385e-24
18617,0.325696,-0.00010399999999999299,4.325620394605509e+25,-7.207848305616593e-25
18650,0.112427,-0.00016299999999999648,1.5027381964297424e+25,-3.251808649710035e-24
18697,0.106382,-0.0002279999999999921,1.4222577270352394e+25,-4.805927865583257e-24
18721,0.40128,-9.999999999998899e-05,5.324873303110592e+25,-5.6300392691942435e-25
18740,0.153173,-0.00018699999999999273,2.040569747073008e+25,-2.7473302359016127e-24
18749,0.189313,-0.00016700000000000048,2.5193162109079282e+25,-1.987259093131356e-24
18751,0.069777,-0.0003130000000000077,9.386216451911295e+24,-9.997110106585586e-24
18768,0.198917,-0.00016299999999999648,2.645679798485964e+25,-1.847017567355031e-24
18782,0.366282,-8.799999999997699e-05,4.854227746950356e+25,-5.434795744918909e-25
18787,0.189147,-0.00014300000000000423,2.5138979855463937e+25,-1.7053325847143887e-24
18804,0.197263,-0.00014700000000000824,2.6222360624094698e+25,-1.6806073243271904e-24
18807,0.187145,-0.00013499999999996848,2.4831330376399236e+25,-1.6298756939924918e-24
18809,0.131529,-0.00016099999999999448,1.746505476963569e+25,-2.7636091827157295e-24
18835,0.122623,-0.00015700000000000436,1.627925632648811e+25,-2.8912509860427425e-24
18839,0.552732,-7.800000000013352e-05,7.321211829976146e+25,-3.1939810330711624e-25
18855,0.127157,-0.00016299999999999648,1.6893101614398567e+25,-2.8926701424887326e-24
18890,0.065349,-0.0005509999999999959,8.787040018028407e+24,-1.879878138930592e-23
18927,0.212135,-0.00011500000000003174,2.8135126328554534e+25,-1.2253768569369973e-24
18940,0.21099,-0.00014999999999998348,2.8064028639664153e+25,-1.6023668332649333e-24
18945,0.261873,-0.00012699999999998823,3.4795578968099614e+25,-1.0942091867734737e-24
18965,0.204538,-0.00015200000000001324,2.7206231058646554e+25,-1.6749270973173485e-24
19002,0.270104,-0.00010599999999999499,3.5813015969525367e+25,-8.873310355944213e-25
19003,0.058774,-0.00013599999999999723,7.91721661974496e+24,-5.149761115076395e-24
19008,0.230753,-0.00010699999999999599,3.0685656803618427e+25,-1.0453676521017534e-24
19023,0.244045,-5.500000000002725e-05,3.240363069873918e+25,-5.088499292966494e-25
19025,0.406698,-6.20000000000065e-05,5.394438030679174e+25,-3.445610514069021e-25
19027,0.291138,-9.199999999998099e-05,3.8671988834682478e+25,-7.132011299935708e-25
19029,0.318044,-8.60000000000305e-05,4.223361302294397e+25,-6.1046520869532625e-25
19033,0.403235,-5.499999999997174e-05,5.3481848873489996e+25,-3.0830245283768835e-25
19051,0.276189,-0.00012099999999998223,3.670530518028347e+25,-9.882736906783709e-25
19070,0.468613,-7.699999999999374e-05,6.215880641039259e+25,-3.7137166234483245e-25
19101,0.200619,-0.00015100000000001224,2.669467129341483e+25,-1.695793915588343e-24
19128,0.287635,-0.00011500000000003174,3.821831157453251e+25,-9.020841384574229e-25
19149,0.210233,-0.00013699999999999823,2.7924344146807027e+25,-1.4708158060964073e-24
19155,0.076645,-0.00027499999999999747,1.025537909100431e+25,-8.038993509495473e-24
19174,0.163571,-0.00017900000000001248,2.176540773279912e+25,-2.465510898798241e-24
